Name;Group4_infiltration_grass;
Description;;
Measure-Intervall;00:00:01;
;;

Time SN:46121 (S30X):P1;SN:46121 (S30X):P1 bar;Time SN:46121 (S30X):TOB1;SN:46121 (S30X):TOB1 Â°C;Time SN:46133 (S30X):P1;SN:46133 (S30X):P1 bar;Time SN:46133 (S30X):TOB1;SN:46133 (S30X):TOB1 Â°C;
05.06.2019 16:17:53.887;0.0124781;05.06.2019 16:17:53.915;16.7409058;05.06.2019 16:17:53.932;0.0140358;05.06.2019 16:17:53.948;17.6687622;
05.06.2019 16:17:54.887;0.0124711;05.06.2019 16:17:54.907;16.7409058;05.06.2019 16:17:54.923;0.0140251;05.06.2019 16:17:54.940;17.678772;
05.06.2019 16:17:55.887;0.0124684;05.06.2019 16:17:55.914;16.7409058;05.06.2019 16:17:55.931;0.0140034;05.06.2019 16:17:55.946;17.678772;
05.06.2019 16:17:56.887;0.0124632;05.06.2019 16:17:56.906;16.7409058;05.06.2019 16:17:56.922;0.0139964;05.06.2019 16:17:56.938;17.678772;
05.06.2019 16:17:57.887;0.0124548;05.06.2019 16:17:57.913;16.7409058;05.06.2019 16:17:57.930;0.0140092;05.06.2019 16:17:57.945;17.678772;
05.06.2019 16:17:58.887;0.0124478;05.06.2019 16:17:58.905;16.7509155;05.06.2019 16:17:58.920;0.0139851;05.06.2019 16:17:58.938;17.678772;
05.06.2019 16:17:59.887;0.0124468;05.06.2019 16:17:59.912;16.7509155;05.06.2019 16:17:59.928;0.0139979;05.06.2019 16:17:59.945;17.678772;
05.06.2019 16:18:00.887;0.0124397;05.06.2019 16:18:00.904;16.7509155;05.06.2019 16:18:00.919;0.0139802;05.06.2019 16:18:00.936;17.6888428;
05.06.2019 16:18:01.888;0.0124324;05.06.2019 16:18:01.911;16.7509155;05.06.2019 16:18:01.927;0.0139893;05.06.2019 16:18:01.943;17.6888428;
05.06.2019 16:18:02.888;0.0124303;05.06.2019 16:18:02.902;16.7509155;05.06.2019 16:18:02.919;0.0139762;05.06.2019 16:18:02.934;17.6888428;
05.06.2019 16:18:03.888;0.0124269;05.06.2019 16:18:03.910;16.7509155;05.06.2019 16:18:03.926;0.0139753;05.06.2019 16:18:03.942;17.6888428;
05.06.2019 16:18:04.883;0.0124253;05.06.2019 16:18:04.901;16.7509155;05.06.2019 16:18:04.917;0.0139711;05.06.2019 16:18:04.933;17.6888428;
05.06.2019 16:18:05.883;0.0124215;05.06.2019 16:18:05.909;16.7509155;05.06.2019 16:18:05.925;0.0139761;05.06.2019 16:18:05.941;17.6888428;
05.06.2019 16:18:06.884;0.0124145;05.06.2019 16:18:06.900;16.7609863;05.06.2019 16:18:06.916;0.0139561;05.06.2019 16:18:06.932;17.6989136;
05.06.2019 16:18:07.884;0.0124028;05.06.2019 16:18:07.908;16.7609863;05.06.2019 16:18:07.924;0.0139576;05.06.2019 16:18:07.940;17.6989136;
05.06.2019 16:18:08.884;0.0123955;05.06.2019 16:18:08.899;16.7509155;05.06.2019 16:18:08.915;0.0139292;05.06.2019 16:18:08.931;17.6989136;
05.06.2019 16:18:09.884;0.0123905;05.06.2019 16:18:09.907;16.7509155;05.06.2019 16:18:09.923;0.0139491;05.06.2019 16:18:09.939;17.6989136;
05.06.2019 16:18:10.884;0.012387;05.06.2019 16:18:10.898;16.7509155;05.06.2019 16:18:10.914;0.0139455;05.06.2019 16:18:10.930;17.6888428;
05.06.2019 16:18:11.884;0.0123816;05.06.2019 16:18:11.906;16.7509155;05.06.2019 16:18:11.922;0.0139415;05.06.2019 16:18:11.938;17.6888428;
05.06.2019 16:18:12.874;0.0123778;05.06.2019 16:18:12.897;16.7609863;05.06.2019 16:18:12.913;0.0139443;05.06.2019 16:18:12.929;17.6989136;
05.06.2019 16:18:13.874;0.0123769;05.06.2019 16:18:13.889;16.7609863;05.06.2019 16:18:13.905;0.0139296;05.06.2019 16:18:13.921;17.6989136;
05.06.2019 16:18:14.874;0.0123782;05.06.2019 16:18:14.896;16.7609863;05.06.2019 16:18:14.912;0.0139312;05.06.2019 16:18:14.928;17.6989136;
05.06.2019 16:18:15.874;0.0123722;05.06.2019 16:18:15.903;16.7609863;05.06.2019 16:18:15.919;0.0139289;05.06.2019 16:18:15.935;17.6989136;
05.06.2019 16:18:16.874;0.012365;05.06.2019 16:18:16.895;16.7609863;05.06.2019 16:18:16.911;0.0139207;05.06.2019 16:18:16.927;17.6989136;
05.06.2019 16:18:17.874;0.0123638;05.06.2019 16:18:17.902;16.7609863;05.06.2019 16:18:17.918;0.0139319;05.06.2019 16:18:17.935;17.6989136;
05.06.2019 16:18:18.874;0.0123618;05.06.2019 16:18:18.894;16.7609863;05.06.2019 16:18:18.910;0.0139076;05.06.2019 16:18:18.926;17.6989136;
05.06.2019 16:18:19.874;0.0123601;05.06.2019 16:18:19.901;16.7609863;05.06.2019 16:18:19.917;0.013906;05.06.2019 16:18:19.933;17.6989136;
05.06.2019 16:18:20.874;0.0123564;05.06.2019 16:18:20.893;16.7710571;05.06.2019 16:18:20.909;0.0139223;05.06.2019 16:18:20.925;17.6989136;
05.06.2019 16:18:21.874;0.0123505;05.06.2019 16:18:21.900;16.7710571;05.06.2019 16:18:21.916;0.0138985;05.06.2019 16:18:21.932;17.6989136;
05.06.2019 16:18:22.874;0.012348;05.06.2019 16:18:22.892;16.7609863;05.06.2019 16:18:22.908;0.0139101;05.06.2019 16:18:22.924;17.6989136;
05.06.2019 16:18:23.874;0.0123484;05.06.2019 16:18:23.899;16.7609863;05.06.2019 16:18:23.916;0.013911;05.06.2019 16:18:23.931;17.6989136;
05.06.2019 16:18:24.874;0.0123435;05.06.2019 16:18:24.891;16.7710571;05.06.2019 16:18:24.907;0.0138941;05.06.2019 16:18:24.923;17.7089233;
05.06.2019 16:18:25.874;0.0123407;05.06.2019 16:18:25.898;16.7710571;05.06.2019 16:18:25.914;0.0138977;05.06.2019 16:18:25.930;17.7089233;
05.06.2019 16:18:26.875;0.0123367;05.06.2019 16:18:26.889;16.7609863;05.06.2019 16:18:26.907;0.0138875;05.06.2019 16:18:26.921;17.7089233;
05.06.2019 16:18:27.875;0.0123306;05.06.2019 16:18:27.897;16.7609863;05.06.2019 16:18:27.913;0.013883;05.06.2019 16:18:27.929;17.7089233;
05.06.2019 16:18:28.875;0.0123281;05.06.2019 16:18:28.904;16.7710571;05.06.2019 16:18:28.920;0.0138803;05.06.2019 16:18:28.936;17.7089233;
05.06.2019 16:18:29.875;0.0123257;05.06.2019 16:18:29.896;16.7710571;05.06.2019 16:18:29.912;0.0138752;05.06.2019 16:18:29.928;17.7089233;
05.06.2019 16:18:30.865;0.0123266;05.06.2019 16:18:30.887;16.7912598;05.06.2019 16:18:30.903;0.0138784;05.06.2019 16:18:30.919;17.7089233;
05.06.2019 16:18:31.865;0.0123245;05.06.2019 16:18:31.879;16.7912598;05.06.2019 16:18:31.896;0.0138828;05.06.2019 16:18:31.911;17.7089233;
05.06.2019 16:18:32.865;0.0123208;05.06.2019 16:18:32.886;16.7710571;05.06.2019 16:18:32.902;0.0138727;05.06.2019 16:18:32.918;17.7089233;
05.06.2019 16:18:33.855;0.0123205;05.06.2019 16:18:33.878;16.7710571;05.06.2019 16:18:33.894;0.0138779;05.06.2019 16:18:33.910;17.7089233;
05.06.2019 16:18:34.855;0.012316;05.06.2019 16:18:34.869;16.781189;05.06.2019 16:18:34.885;0.0138858;05.06.2019 16:18:34.901;17.7089233;
05.06.2019 16:18:35.855;0.0123166;05.06.2019 16:18:35.877;16.781189;05.06.2019 16:18:35.893;0.0138898;05.06.2019 16:18:35.909;17.7089233;
05.06.2019 16:18:36.855;0.0123145;05.06.2019 16:18:36.883;16.781189;05.06.2019 16:18:36.899;0.0138799;05.06.2019 16:18:36.915;17.7089233;
05.06.2019 16:18:37.855;0.0123129;05.06.2019 16:18:37.875;16.781189;05.06.2019 16:18:37.890;0.0138735;05.06.2019 16:18:37.906;17.7089233;
05.06.2019 16:18:38.854;0.0123101;05.06.2019 16:18:38.882;16.7912598;05.06.2019 16:18:38.898;0.0138773;05.06.2019 16:18:38.914;17.7189941;
05.06.2019 16:18:39.854;0.0123061;05.06.2019 16:18:39.873;16.7912598;05.06.2019 16:18:39.889;0.0138798;05.06.2019 16:18:39.906;17.7189941;
05.06.2019 16:18:40.854;0.0123039;05.06.2019 16:18:40.881;16.781189;05.06.2019 16:18:40.897;0.0138737;05.06.2019 16:18:40.913;17.7290649;
05.06.2019 16:18:41.854;0.0123013;05.06.2019 16:18:41.872;16.781189;05.06.2019 16:18:41.888;0.0138527;05.06.2019 16:18:41.905;17.7290649;
05.06.2019 16:18:42.854;0.0122946;05.06.2019 16:18:42.880;16.7912598;05.06.2019 16:18:42.896;0.0138591;05.06.2019 16:18:42.912;17.7189941;
05.06.2019 16:18:43.854;0.0122917;05.06.2019 16:18:43.871;16.7912598;05.06.2019 16:18:43.887;0.013863;05.06.2019 16:18:43.903;17.7189941;
05.06.2019 16:18:44.854;0.0122832;05.06.2019 16:18:44.879;16.7912598;05.06.2019 16:18:44.895;0.0138628;05.06.2019 16:18:44.911;17.7290649;
05.06.2019 16:18:45.854;0.0122834;05.06.2019 16:18:45.870;16.7912598;05.06.2019 16:18:45.886;0.0138468;05.06.2019 16:18:45.903;17.7290649;
05.06.2019 16:18:46.855;0.0122806;05.06.2019 16:18:46.878;16.781189;05.06.2019 16:18:46.894;0.0138393;05.06.2019 16:18:46.910;17.7290649;
05.06.2019 16:18:47.860;0.0122738;05.06.2019 16:18:47.885;16.781189;05.06.2019 16:18:47.901;0.0138379;05.06.2019 16:18:47.917;17.7290649;
05.06.2019 16:18:48.860;0.0122675;05.06.2019 16:18:48.877;16.7912598;05.06.2019 16:18:48.893;0.0138327;05.06.2019 16:18:48.909;17.7290649;
05.06.2019 16:18:49.860;0.0122645;05.06.2019 16:18:49.884;16.7912598;05.06.2019 16:18:49.900;0.0138252;05.06.2019 16:18:49.916;17.7290649;
05.06.2019 16:18:50.860;0.0122588;05.06.2019 16:18:50.876;16.7912598;05.06.2019 16:18:50.892;0.0138191;05.06.2019 16:18:50.908;17.7390747;
05.06.2019 16:18:51.860;0.0122556;05.06.2019 16:18:51.883;16.7912598;05.06.2019 16:18:51.899;0.0138264;05.06.2019 16:18:51.915;17.7390747;
05.06.2019 16:18:52.860;0.0122505;05.06.2019 16:18:52.874;16.7912598;05.06.2019 16:18:52.890;0.0137966;05.06.2019 16:18:52.906;17.7290649;
05.06.2019 16:18:53.860;0.0122458;05.06.2019 16:18:53.882;16.7912598;05.06.2019 16:18:53.898;0.0138217;05.06.2019 16:18:53.914;17.7290649;
05.06.2019 16:18:54.850;0.0122473;05.06.2019 16:18:54.873;16.8013306;05.06.2019 16:18:54.889;0.0137941;05.06.2019 16:18:54.905;17.7290649;
05.06.2019 16:18:55.850;0.0122408;05.06.2019 16:18:55.880;16.8013306;05.06.2019 16:18:55.897;0.0138053;05.06.2019 16:18:55.913;17.7290649;
05.06.2019 16:18:56.841;0.0122346;05.06.2019 16:18:56.856;16.8013306;05.06.2019 16:18:56.872;0.0137967;05.06.2019 16:18:56.888;17.7290649;
05.06.2019 16:18:57.841;0.0122281;05.06.2019 16:18:57.864;16.8013306;05.06.2019 16:18:57.880;0.0137991;05.06.2019 16:18:57.896;17.7290649;
05.06.2019 16:18:58.841;0.0122234;05.06.2019 16:18:58.870;16.8013306;05.06.2019 16:18:58.887;0.0137891;05.06.2019 16:18:58.903;17.7390747;
05.06.2019 16:18:59.841;0.0122207;05.06.2019 16:18:59.863;16.8013306;05.06.2019 16:18:59.879;0.0137868;05.06.2019 16:18:59.895;17.7390747;
05.06.2019 16:19:00.831;0.0122141;05.06.2019 16:19:00.854;16.8013306;05.06.2019 16:19:00.870;0.0137935;05.06.2019 16:19:00.886;17.7390747;
05.06.2019 16:19:01.831;0.0122125;05.06.2019 16:19:01.846;16.8013306;05.06.2019 16:19:01.862;0.01378;05.06.2019 16:19:01.878;17.7390747;
05.06.2019 16:19:02.831;0.0122044;05.06.2019 16:19:02.853;16.8013306;05.06.2019 16:19:02.869;0.0137822;05.06.2019 16:19:02.885;17.7390747;
05.06.2019 16:19:03.831;0.0122014;05.06.2019 16:19:03.860;16.8013306;05.06.2019 16:19:03.876;0.0137766;05.06.2019 16:19:03.892;17.7390747;
05.06.2019 16:19:04.831;0.012194;05.06.2019 16:19:04.852;16.8113403;05.06.2019 16:19:04.868;0.0137748;05.06.2019 16:19:04.884;17.7390747;
05.06.2019 16:19:05.831;0.0121914;05.06.2019 16:19:05.859;16.8113403;05.06.2019 16:19:05.875;0.0137536;05.06.2019 16:19:05.892;17.7390747;
05.06.2019 16:19:06.831;0.0121848;05.06.2019 16:19:06.851;16.8113403;05.06.2019 16:19:06.867;0.0137628;05.06.2019 16:19:06.883;17.7390747;
05.06.2019 16:19:07.831;0.0121831;05.06.2019 16:19:07.858;16.8113403;05.06.2019 16:19:07.874;0.0137599;05.06.2019 16:19:07.890;17.7390747;
05.06.2019 16:19:08.831;0.0121789;05.06.2019 16:19:08.850;16.8214111;05.06.2019 16:19:08.866;0.0137397;05.06.2019 16:19:08.882;17.7390747;
05.06.2019 16:19:09.831;0.0121761;05.06.2019 16:19:09.857;16.8214111;05.06.2019 16:19:09.873;0.0137544;05.06.2019 16:19:09.889;17.7390747;
05.06.2019 16:19:10.831;0.0121816;05.06.2019 16:19:10.849;16.8113403;05.06.2019 16:19:10.865;0.0137606;05.06.2019 16:19:10.881;17.7491455;
05.06.2019 16:19:11.832;0.0121782;05.06.2019 16:19:11.856;16.8113403;05.06.2019 16:19:11.872;0.0137518;05.06.2019 16:19:11.888;17.7491455;
05.06.2019 16:19:12.832;0.0121777;05.06.2019 16:19:12.848;16.8113403;05.06.2019 16:19:12.864;0.0137486;05.06.2019 16:19:12.880;17.7491455;
05.06.2019 16:19:13.832;0.0121747;05.06.2019 16:19:13.855;16.8113403;05.06.2019 16:19:13.871;0.0137533;05.06.2019 16:19:13.887;17.7491455;
05.06.2019 16:19:14.832;0.012174;05.06.2019 16:19:14.846;16.8214111;05.06.2019 16:19:14.863;0.0137478;05.06.2019 16:19:14.878;17.7491455;
05.06.2019 16:19:15.832;0.0121739;05.06.2019 16:19:15.854;16.8214111;05.06.2019 16:19:15.870;0.0137637;05.06.2019 16:19:15.886;17.7491455;
05.06.2019 16:19:16.832;0.012171;05.06.2019 16:19:16.861;16.8214111;05.06.2019 16:19:16.877;0.0137412;05.06.2019 16:19:16.893;17.7491455;
05.06.2019 16:19:17.832;0.0121697;05.06.2019 16:19:17.853;16.8214111;05.06.2019 16:19:17.869;0.0137598;05.06.2019 16:19:17.885;17.7491455;
05.06.2019 16:19:18.832;0.0121731;05.06.2019 16:19:18.860;16.8214111;05.06.2019 16:19:18.876;0.0137541;05.06.2019 16:19:18.892;17.7591553;
05.06.2019 16:19:19.832;0.0121683;05.06.2019 16:19:19.852;16.8214111;05.06.2019 16:19:19.868;0.0137388;05.06.2019 16:19:19.884;17.7591553;
05.06.2019 16:19:20.832;0.0121646;05.06.2019 16:19:20.859;16.8214111;05.06.2019 16:19:20.875;0.0137385;05.06.2019 16:19:20.891;17.7591553;
05.06.2019 16:19:21.832;0.0121603;05.06.2019 16:19:21.851;16.8214111;05.06.2019 16:19:21.867;0.013736;05.06.2019 16:19:21.883;17.7591553;
05.06.2019 16:19:22.832;0.012154;05.06.2019 16:19:22.858;16.8214111;05.06.2019 16:19:22.874;0.0137433;05.06.2019 16:19:22.890;17.7591553;
05.06.2019 16:19:23.832;0.0121495;05.06.2019 16:19:23.850;16.8214111;05.06.2019 16:19:23.866;0.0137213;05.06.2019 16:19:23.882;17.7591553;
05.06.2019 16:19:24.832;0.0121462;05.06.2019 16:19:24.857;16.831543;05.06.2019 16:19:24.873;0.0137153;05.06.2019 16:19:24.889;17.7591553;
05.06.2019 16:19:25.832;0.0121464;05.06.2019 16:19:25.848;16.831543;05.06.2019 16:19:25.864;0.0137246;05.06.2019 16:19:25.880;17.7591553;
05.06.2019 16:19:26.832;0.0121408;05.06.2019 16:19:26.856;16.8416138;05.06.2019 16:19:26.872;0.0137235;05.06.2019 16:19:26.888;17.7591553;
05.06.2019 16:19:27.832;0.0121398;05.06.2019 16:19:27.848;16.8416138;05.06.2019 16:19:27.863;0.0137088;05.06.2019 16:19:27.879;17.7591553;
05.06.2019 16:19:28.832;0.0121322;05.06.2019 16:19:28.855;16.831543;05.06.2019 16:19:28.871;0.0137079;05.06.2019 16:19:28.887;17.7692261;
05.06.2019 16:19:29.832;0.0121244;05.06.2019 16:19:29.861;16.831543;05.06.2019 16:19:29.878;0.013711;05.06.2019 16:19:29.894;17.7692261;
05.06.2019 16:19:30.827;0.0121151;05.06.2019 16:19:30.854;16.8416138;05.06.2019 16:19:30.870;0.0136883;05.06.2019 16:19:30.886;17.7692261;
05.06.2019 16:19:31.827;0.0121052;05.06.2019 16:19:31.845;16.8416138;05.06.2019 16:19:31.861;0.0136844;05.06.2019 16:19:31.878;17.7692261;
05.06.2019 16:19:32.827;0.0120957;05.06.2019 16:19:32.853;16.831543;05.06.2019 16:19:32.869;0.0136752;05.06.2019 16:19:32.885;17.7692261;
05.06.2019 16:19:33.827;0.0120893;05.06.2019 16:19:33.844;16.831543;05.06.2019 16:19:33.860;0.013661;05.06.2019 16:19:33.876;17.7692261;
05.06.2019 16:19:34.826;0.0120908;05.06.2019 16:19:34.852;16.831543;05.06.2019 16:19:34.868;0.0136791;05.06.2019 16:19:34.884;17.7692261;
05.06.2019 16:19:35.826;0.0120914;05.06.2019 16:19:35.843;16.831543;05.06.2019 16:19:35.859;0.0136811;05.06.2019 16:19:35.875;17.7692261;
05.06.2019 16:19:36.826;0.0120942;05.06.2019 16:19:36.850;16.8416138;05.06.2019 16:19:36.866;0.0136815;05.06.2019 16:19:36.882;17.7792969;
05.06.2019 16:19:37.826;0.0120979;05.06.2019 16:19:37.856;16.8416138;05.06.2019 16:19:37.873;0.0136696;05.06.2019 16:19:37.889;17.7792969;
05.06.2019 16:19:38.826;0.0120959;05.06.2019 16:19:38.849;16.8416138;05.06.2019 16:19:38.865;0.0136764;05.06.2019 16:19:38.881;17.7692261;
05.06.2019 16:19:39.826;0.0120863;05.06.2019 16:19:39.855;16.8416138;05.06.2019 16:19:39.872;0.0136694;05.06.2019 16:19:39.888;17.7692261;
05.06.2019 16:19:40.826;0.0120828;05.06.2019 16:19:40.848;16.8516846;05.06.2019 16:19:40.864;0.0136687;05.06.2019 16:19:40.880;17.7692261;
05.06.2019 16:19:41.816;0.0120749;05.06.2019 16:19:41.839;16.8516846;05.06.2019 16:19:41.855;0.0136537;05.06.2019 16:19:41.871;17.7692261;
05.06.2019 16:19:42.816;0.0120711;05.06.2019 16:19:42.831;16.8516846;05.06.2019 16:19:42.847;0.0136605;05.06.2019 16:19:42.863;17.7792969;
05.06.2019 16:19:43.816;0.0120666;05.06.2019 16:19:43.838;16.8516846;05.06.2019 16:19:43.854;0.0136421;05.06.2019 16:19:43.870;17.7792969;
05.06.2019 16:19:44.806;0.0120682;05.06.2019 16:19:44.829;16.8416138;05.06.2019 16:19:44.845;0.0136558;05.06.2019 16:19:44.861;17.7792969;
05.06.2019 16:19:45.806;0.0120692;05.06.2019 16:19:45.836;16.8416138;05.06.2019 16:19:45.853;0.0136549;05.06.2019 16:19:45.869;17.7792969;
05.06.2019 16:19:46.806;0.0120638;05.06.2019 16:19:46.828;16.8516846;05.06.2019 16:19:46.844;0.0136308;05.06.2019 16:19:46.860;17.7893066;
05.06.2019 16:19:47.806;0.0120453;05.06.2019 16:19:47.835;16.8516846;05.06.2019 16:19:47.852;0.0136374;05.06.2019 16:19:47.868;17.7893066;
05.06.2019 16:19:48.806;0.0120461;05.06.2019 16:19:48.827;16.8617554;05.06.2019 16:19:48.843;0.0136396;05.06.2019 16:19:48.859;17.7893066;
05.06.2019 16:19:49.806;0.0120551;05.06.2019 16:19:49.834;16.8617554;05.06.2019 16:19:49.851;0.0136445;05.06.2019 16:19:49.867;17.7893066;
05.06.2019 16:19:50.806;0.0120542;05.06.2019 16:19:50.826;16.8617554;05.06.2019 16:19:50.842;0.0136358;05.06.2019 16:19:50.858;17.7792969;
05.06.2019 16:19:51.806;0.0120535;05.06.2019 16:19:51.834;16.8617554;05.06.2019 16:19:51.850;0.0136327;05.06.2019 16:19:51.866;17.7792969;
05.06.2019 16:19:52.806;0.0120429;05.06.2019 16:19:52.825;16.8516846;05.06.2019 16:19:52.841;0.0136243;05.06.2019 16:19:52.857;17.7893066;
05.06.2019 16:19:53.806;0.0120453;05.06.2019 16:19:53.832;16.8516846;05.06.2019 16:19:53.848;0.0136371;05.06.2019 16:19:53.864;17.7893066;
05.06.2019 16:19:54.806;0.0120482;05.06.2019 16:19:54.824;16.8617554;05.06.2019 16:19:54.840;0.013629;05.06.2019 16:19:54.856;17.7893066;
05.06.2019 16:19:55.806;0.0120381;05.06.2019 16:19:55.831;16.8617554;05.06.2019 16:19:55.847;0.0136252;05.06.2019 16:19:55.863;17.7893066;
05.06.2019 16:19:56.806;0.0120281;05.06.2019 16:19:56.823;16.8617554;05.06.2019 16:19:56.839;0.0136145;05.06.2019 16:19:56.855;17.7993774;
05.06.2019 16:19:57.806;0.0120259;05.06.2019 16:19:57.830;16.8617554;05.06.2019 16:19:57.847;0.0136146;05.06.2019 16:19:57.862;17.7993774;
05.06.2019 16:19:58.806;0.0120247;05.06.2019 16:19:58.822;16.8617554;05.06.2019 16:19:58.838;0.0135967;05.06.2019 16:19:58.854;17.7893066;
05.06.2019 16:19:59.806;0.0120198;05.06.2019 16:19:59.829;16.8617554;05.06.2019 16:19:59.845;0.0136047;05.06.2019 16:19:59.861;17.7893066;
05.06.2019 16:20:00.806;0.0120097;05.06.2019 16:20:00.821;16.8718262;05.06.2019 16:20:00.837;0.0135916;05.06.2019 16:20:00.853;17.8093872;
05.06.2019 16:20:01.806;0.0120022;05.06.2019 16:20:01.828;16.8718262;05.06.2019 16:20:01.844;0.013596;05.06.2019 16:20:01.860;17.8093872;
05.06.2019 16:20:02.806;0.0120016;05.06.2019 16:20:02.835;16.8718262;05.06.2019 16:20:02.852;0.0136011;05.06.2019 16:20:02.868;17.8093872;
05.06.2019 16:20:03.806;0.0119982;05.06.2019 16:20:03.827;16.8718262;05.06.2019 16:20:03.843;0.0135961;05.06.2019 16:20:03.859;17.8093872;
05.06.2019 16:20:04.796;0.0119901;05.06.2019 16:20:04.819;16.8617554;05.06.2019 16:20:04.835;0.0135902;05.06.2019 16:20:04.851;17.8093872;
05.06.2019 16:20:05.796;0.0119884;05.06.2019 16:20:05.825;16.8617554;05.06.2019 16:20:05.842;0.0135924;05.06.2019 16:20:05.858;17.8093872;
05.06.2019 16:20:06.787;0.0119835;05.06.2019 16:20:06.801;16.8718262;05.06.2019 16:20:06.817;0.0135829;05.06.2019 16:20:06.833;17.8093872;
05.06.2019 16:20:07.787;0.0119817;05.06.2019 16:20:07.809;16.8718262;05.06.2019 16:20:07.825;0.0135834;05.06.2019 16:20:07.841;17.8093872;
05.06.2019 16:20:08.787;0.0119792;05.06.2019 16:20:08.816;16.8718262;05.06.2019 16:20:08.832;0.0135725;05.06.2019 16:20:08.848;17.8093872;
05.06.2019 16:20:09.787;0.0119789;05.06.2019 16:20:09.808;16.8718262;05.06.2019 16:20:09.824;0.0135707;05.06.2019 16:20:09.840;17.8093872;
05.06.2019 16:20:10.787;0.0119794;05.06.2019 16:20:10.815;16.8718262;05.06.2019 16:20:10.831;0.0135745;05.06.2019 16:20:10.847;17.8093872;
05.06.2019 16:20:11.787;0.0119748;05.06.2019 16:20:11.807;16.8718262;05.06.2019 16:20:11.823;0.0135633;05.06.2019 16:20:11.839;17.8093872;
05.06.2019 16:20:12.787;0.0119722;05.06.2019 16:20:12.814;16.8818359;05.06.2019 16:20:12.830;0.0135664;05.06.2019 16:20:12.846;17.8093872;
05.06.2019 16:20:13.784;0.0119716;05.06.2019 16:20:13.806;16.8818359;05.06.2019 16:20:13.822;0.0135739;05.06.2019 16:20:13.838;17.8093872;
05.06.2019 16:20:14.774;0.0119662;05.06.2019 16:20:14.797;16.8818359;05.06.2019 16:20:14.813;0.013573;05.06.2019 16:20:14.829;17.8093872;
05.06.2019 16:20:15.774;0.0119646;05.06.2019 16:20:15.788;16.8818359;05.06.2019 16:20:15.804;0.0135636;05.06.2019 16:20:15.820;17.8093872;
05.06.2019 16:20:16.774;0.0119617;05.06.2019 16:20:16.796;16.8818359;05.06.2019 16:20:16.812;0.0135646;05.06.2019 16:20:16.828;17.819397;
05.06.2019 16:20:17.764;0.0119609;05.06.2019 16:20:17.788;16.8818359;05.06.2019 16:20:17.803;0.0135642;05.06.2019 16:20:17.819;17.819397;
05.06.2019 16:20:18.764;0.0119609;05.06.2019 16:20:18.779;16.8818359;05.06.2019 16:20:18.797;0.0135628;05.06.2019 16:20:18.827;17.819397;
05.06.2019 16:20:19.764;0.0119593;05.06.2019 16:20:19.786;16.8818359;05.06.2019 16:20:19.802;0.0135706;05.06.2019 16:20:19.818;17.819397;
05.06.2019 16:20:20.764;0.0119587;05.06.2019 16:20:20.793;16.8919067;05.06.2019 16:20:20.810;0.0135551;05.06.2019 16:20:20.826;17.819397;
05.06.2019 16:20:21.764;0.0119576;05.06.2019 16:20:21.786;16.8919067;05.06.2019 16:20:21.801;0.0135574;05.06.2019 16:20:21.817;17.819397;
05.06.2019 16:20:22.754;0.0119551;05.06.2019 16:20:22.777;16.8919067;05.06.2019 16:20:22.794;0.0135734;05.06.2019 16:20:22.809;17.819397;
05.06.2019 16:20:23.754;0.011953;05.06.2019 16:20:23.784;16.8919067;05.06.2019 16:20:23.800;0.0135609;05.06.2019 16:20:23.816;17.819397;
05.06.2019 16:20:24.754;0.0119585;05.06.2019 16:20:24.776;16.8919067;05.06.2019 16:20:24.791;0.0135569;05.06.2019 16:20:24.807;17.819397;
05.06.2019 16:20:25.744;0.0119543;05.06.2019 16:20:25.767;16.8919067;05.06.2019 16:20:25.783;0.0135408;05.06.2019 16:20:25.801;17.819397;
05.06.2019 16:20:26.745;0.0119466;05.06.2019 16:20:26.774;16.9020386;05.06.2019 16:20:26.792;0.0135516;05.06.2019 16:20:26.806;17.8294678;
05.06.2019 16:20:27.745;0.0119375;05.06.2019 16:20:27.766;16.9020386;05.06.2019 16:20:27.782;0.0135432;05.06.2019 16:20:27.798;17.8294678;
05.06.2019 16:20:28.735;0.0119402;05.06.2019 16:20:28.757;16.8919067;05.06.2019 16:20:28.774;0.0135393;05.06.2019 16:20:28.789;17.8294678;
05.06.2019 16:20:29.735;0.0119426;05.06.2019 16:20:29.764;16.8919067;05.06.2019 16:20:29.781;0.0135459;05.06.2019 16:20:29.797;17.8294678;
05.06.2019 16:20:30.735;0.0119345;05.06.2019 16:20:30.756;16.9020386;05.06.2019 16:20:30.773;0.0135486;05.06.2019 16:20:30.788;17.819397;
05.06.2019 16:20:31.725;0.0119329;05.06.2019 16:20:31.748;16.9020386;05.06.2019 16:20:31.764;0.0135321;05.06.2019 16:20:31.780;17.819397;
05.06.2019 16:20:32.725;0.0119309;05.06.2019 16:20:32.739;16.9020386;05.06.2019 16:20:32.756;0.0135263;05.06.2019 16:20:32.771;17.8394775;
05.06.2019 16:20:33.725;0.011933;05.06.2019 16:20:33.747;16.9020386;05.06.2019 16:20:33.763;0.0135311;05.06.2019 16:20:33.779;17.8394775;
05.06.2019 16:20:34.725;0.011928;05.06.2019 16:20:34.754;16.9020386;05.06.2019 16:20:34.770;0.0135363;05.06.2019 16:20:34.786;17.8294678;
